Unnamed: 0,Zone,State,City,Name,Type,year,time_required,G_rating,fee,Significance,reviews,Place_img,Place_img_1,Place_img_2,Place_img_3,Place_img_4
169,Northern,Uttarakhand,Rishikesh,Laxman Jhula,,1939,1,4.4,0,Cultural,0.03,https://images.unsplash.com/photo-1710743786016-17a934454432?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTdW5kZXIlMjBOdXJzZXJ5fGVufDB8fHx8MTcyMzU0ODUxMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1595146254856-7cded88c4707?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxMYXhtYW4lMjBKaHVsYXxlbnwwfHx8fDE3MjM4Nzg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1653006458813-8e102abf3b46?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxMYXhtYW4lMjBKaHVsYXxlbnwwfHx8fDE3MjM4Nzg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1718431108698-2324891fd796?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxMYXhtYW4lMjBKaHVsYXxlbnwwfHx8fDE3MjM4Nzg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1494500764479-0c8f2919a3d8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxOYWluaSUyMExha2V8ZW58MHx8fHwxNzIzODc4NzA0fDA&ixlib=rb-4.0.3&q=80&w=1080
170,Northern,Uttarakhand,Haridwar,Har Ki Pauri,,,1,4.5,0,Religious,0.025,https://images.unsplash.com/photo-1534710961216-75c88202f43e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYXJkZW4lMjBvZiUyMEZpdmUlMjBTZW5zZXN8ZW58MHx8fHwxNzIzNTQ4NTE1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1591783178925-3b400090387d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxIYXIlMjBLaSUyMFBhdXJpfGVufDB8fHx8MTcyMzg3ODcxMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1669123342379-d4bac2c803ee?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxIYXIlMjBLaSUyMFBhdXJpfGVufDB8fHx8MTcyMzg3ODcxMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1707030280676-f7fe8919c8fa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxIYXIlMjBLaSUyMFBhdXJpfGVufDB8fHx8MTcyMzg3ODcxMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1680926407811-b691b7c55b99?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxMYXhtYW4lMjBKaHVsYXxlbnwwfHx8fDE3MjM4Nzg3MDd8MA&ixlib=rb-4.0.3&q=80&w=1080
171,Northern,Uttarakhand,Dehradun,Robber's Cave,,,1.5,4.5,25,Nature,0.01,https://images.unsplash.com/photo-1715633742355-f9d8322ca70e?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxMb2RoaSUyMEdhcmRlbnxlbnwwfHx8fDE3MjM1NDg1MTl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1635699749534-7594591661aa?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxSb2JiZXIlMjdzJTIwQ2F2ZXxlbnwwfHx8fDE3MjM4Nzg3MTR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1628152980740-5be7768c4e60?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxSb2JiZXIlMjdzJTIwQ2F2ZXxlbnwwfHx8fDE3MjM4Nzg3MTR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1614605353474-c2b71510d4b8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxSb2JiZXIlMjdzJTIwQ2F2ZXxlbnwwfHx8fDE3MjM4Nzg3MTR8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1653392083932-d5e9e7d2ccd1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxIYXIlMjBLaSUyMFBhdXJpfGVufDB8fHx8MTcyMzg3ODcxMXww&ixlib=rb-4.0.3&q=80&w=1080
172,Northern,Uttarakhand,Mussoorie,Kempty Falls,,,1.5,4.2,15,Nature,0.55,https://images.unsplash.com/photo-1664892527229-0cb562a13775?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMEdhbGxlcnklMjBvZiUyME1vZGVybiUyMEFydHxlbnwwfHx8fDE3MjM1NDg1MjJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1580723209134-48a2fd4b5712?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLZW1wdHklMjBGYWxsc3xlbnwwfHx8fDE3MjM4Nzg3MTh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1714035007869-60a131aa8aed?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxLZW1wdHklMjBGYWxsc3xlbnwwfHx8fDE3MjM4Nzg3MTh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1714807776639-1e57f98462a5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxLZW1wdHklMjBGYWxsc3xlbnwwfHx8fDE3MjM4Nzg3MTh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1680161534435-0e9d58486c1f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxSb2JiZXIlMjdzJTIwQ2F2ZXxlbnwwfHx8fDE3MjM4Nzg3MTR8MA&ixlib=rb-4.0.3&q=80&w=1080
173,Northern,Uttarakhand,Auli,Auli Ski Resort,,1990,3,4.5,0,Adventure,0.01,https://images.unsplash.com/photo-1510549086801-abcb351c6300?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMFpvb2xvZ2ljYWwlMjBQYXJrJTIwfGVufDB8fHx8MTcyMzU0ODUyNnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1632213234790-59e9402b0612?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxBdWxpJTIwU2tpJTIwUmVzb3J0fGVufDB8fHx8MTcyMzg3ODcyMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1575143367173-bc01e4d6c2b0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxBdWxpJTIwU2tpJTIwUmVzb3J0fGVufDB8fHx8MTcyMzg3ODcyMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1595995518298-5df716362207?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxBdWxpJTIwU2tpJTIwUmVzb3J0fGVufDB8fHx8MTcyMzg3ODcyMXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1533811668780-8d4ddf8a31e8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxLZW1wdHklMjBGYWxsc3xlbnwwfHx8fDE3MjM4Nzg3MTh8MA&ixlib=rb-4.0.3&q=80&w=1080
174,Northern,Uttarakhand,Badrinath,Badrinath Temple,,-820,1,4.8,0,Religious,0.29,https://images.unsplash.com/photo-1686294137296-9f8a37300dfd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxRdXR1YiUyME1pbmFyfGVufDB8fHx8MTcyMzU0ODUyOXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1601821139314-66a4d14cfc00?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCYWRyaW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzI1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1722067488346-c9bb68d4c1c1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCYWRyaW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzI1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1722067487040-5c63b4a6d5f1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCYWRyaW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzI1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1547019122-0428a4d59174?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxBdWxpJTIwU2tpJTIwUmVzb3J0fGVufDB8fHx8MTcyMzg3ODcyMXww&ixlib=rb-4.0.3&q=80&w=1080
175,Northern,Uttarakhand,Almora,Binsar Wildlife Sanctuary,,1988,2,4.3,150,Wildlife,0.01,https://images.unsplash.com/photo-1486825586573-7131f7991bdd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxOYXRpb25hbCUyMFNjaWVuY2UlMjBDZW50cmV8ZW58MHx8fHwxNzIzNTQ4NTMzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1534759846116-5799c33ce22a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCaW5zYXIlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeXxlbnwwfHx8fDE3MjM4Nzg3Mjh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1517825738774-7de9363ef735?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCaW5zYXIlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeXxlbnwwfHx8fDE3MjM4Nzg3Mjh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1516934024742-b461fba47600?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCaW5zYXIlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeXxlbnwwfHx8fDE3MjM4Nzg3Mjh8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1722067487118-53f3bba38be8?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxCYWRyaW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzI1fDA&ixlib=rb-4.0.3&q=80&w=1080
176,Northern,Uttarakhand,Ranikhet,Chaubatia Gardens,,1868,1,4,50,Recreational,0.025,https://images.unsplash.com/photo-1550235438-aa60f4d77517?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNYXJpbmUlMjBEcml2ZXxlbnwwfHx8fDE3MjM1NDg1MzZ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1590025877851-33a6250be62d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGF1YmF0aWElMjBHYXJkZW5zfGVufDB8fHx8MTcyMzg3ODczMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1591238486049-641eab268a5a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxDaGF1YmF0aWElMjBHYXJkZW5zfGVufDB8fHx8MTcyMzg3ODczMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1654466544148-095e5106fdb0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxDaGF1YmF0aWElMjBHYXJkZW5zfGVufDB8fHx8MTcyMzg3ODczMnww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1503656142023-618e7d1f435a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxCaW5zYXIlMjBXaWxkbGlmZSUyMFNhbmN0dWFyeXxlbnwwfHx8fDE3MjM4Nzg3Mjh8MA&ixlib=rb-4.0.3&q=80&w=1080
177,Northern,Uttarakhand,Jim Corbett,Jim Corbett National Park,,1936,3,4.4,100,Wildlife,0.3,https://images.unsplash.com/photo-1558459393-10295ef6e62a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYXRld2F5JTIwb2YlMjBJbmRpYXxlbnwwfHx8fDE3MjM1NDg1NDB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1617809315219-337586948238?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxKaW0lMjBDb3JiZXR0JTIwTmF0aW9uYWwlMjBQYXJrfGVufDB8fHx8MTcyMzg3ODczNXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1653545608067-bb710691e1a9?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxKaW0lMjBDb3JiZXR0JTIwTmF0aW9uYWwlMjBQYXJrfGVufDB8fHx8MTcyMzg3ODczNXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1500614922032-b6dd337b1313?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxKaW0lMjBDb3JiZXR0JTIwTmF0aW9uYWwlMjBQYXJrfGVufDB8fHx8MTcyMzg3ODczNXww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1654466521467-15bd7478cf86?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxDaGF1YmF0aWElMjBHYXJkZW5zfGVufDB8fHx8MTcyMzg3ODczMnww&ixlib=rb-4.0.3&q=80&w=1080
178,Northern,Uttarakhand,Uttarkashi,Gangotri Temple,,1751,1,4.8,0,Religious,0.05,https://images.unsplash.com/photo-1703165414683-2ea7dc989d5a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaGhhdHJhcGF0aSUyMFNoaXZhamklMjBNYWhhcmFqJTIwVmFzdHUlMjBTYW5ncmFoYWxheWF8ZW58MHx8fHwxNzIzNTQ4NTQzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxHYW5nb3RyaSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3Mzl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1602772576452-2728cd3bca17?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxHYW5nb3RyaSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3Mzl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1616308913682-d75367dd6e8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxHYW5nb3RyaSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3Mzl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1630958920052-96b501587962?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxKaW0lMjBDb3JiZXR0JTIwTmF0aW9uYWwlMjBQYXJrfGVufDB8fHx8MTcyMzg3ODczNXww&ixlib=rb-4.0.3&q=80&w=1080
179,Northern,Uttarakhand,Chopta,Tungnath Temple,,751,2,4.8,0,Religious,0.09,https://images.unsplash.com/photo-1665844830397-9f53a1839b10?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTYW5qYXklMjBHYW5kaGklMjBOYXRpb25hbCUyMFBhcmt8ZW58MHx8fHwxNzIzNTQ4NTQ2fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1698979007436-97d95eeca39d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxUdW5nbmF0aCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3NDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1699214101660-df4e21fbabcd?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxUdW5nbmF0aCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3NDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1698723985345-f1456340f0a0?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxUdW5nbmF0aCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3NDJ8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1547126627-af8df614498c?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxHYW5nb3RyaSUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3Mzl8MA&ixlib=rb-4.0.3&q=80&w=1080
180,Northern,Uttarakhand,Joshimath,Valley of Flowers,,1982,5,4.7,150,Nature,0.035,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxTaWRkaGl2aW5heWFrJTIwVGVtcGxlfGVufDB8fHx8MTcyMzU0ODU1MHww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1660141203042-153e6a1793b4?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxWYWxsZXklMjBvZiUyMEZsb3dlcnN8ZW58MHx8fHwxNzIzODc4NzQ1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1626808642875-0aa545482dfb?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxWYWxsZXklMjBvZiUyMEZsb3dlcnN8ZW58MHx8fHwxNzIzODc4NzQ1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1685256575386-fb1ab26c2388?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxWYWxsZXklMjBvZiUyMEZsb3dlcnN8ZW58MHx8fHwxNzIzODc4NzQ1fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1698979007667-25cdd4fee0f5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxUdW5nbmF0aCUyMFRlbXBsZXxlbnwwfHx8fDE3MjM4Nzg3NDJ8MA&ixlib=rb-4.0.3&q=80&w=1080
181,Central,Uttar Pradesh,Agra,Taj Mahal,,1632,2,4.6,50,Historical,2.25,https://images.unsplash.com/photo-1601208443688-c71856b84610?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxNYWhhbGF4bWklMjBUZW1wbGV8ZW58MHx8fHwxNzIzNTQ4NTUzfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1526711657229-e7e080ed7aa1?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxUYWolMjBNYWhhbHxlbnwwfHx8fDE3MjM4Nzg3NDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1523980077198-60824a7b2148?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxUYWolMjBNYWhhbHxlbnwwfHx8fDE3MjM4Nzg3NDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1548013146-72479768bada?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxUYWolMjBNYWhhbHxlbnwwfHx8fDE3MjM4Nzg3NDl8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1617718105767-35ec173584e5?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxWYWxsZXklMjBvZiUyMEZsb3dlcnN8ZW58MHx8fHwxNzIzODc4NzQ1fDA&ixlib=rb-4.0.3&q=80&w=1080
182,Central,Uttar Pradesh,Varanasi,Kashi Vishwanath Temple,,,1,4.7,0,Religious,0.9,https://images.unsplash.com/photo-1587842501012-1bf5cca58a40?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxIYWppJTIwQWxpJTIwRGFyZ2FofGVufDB8fHx8MTcyMzU0ODU1N3ww&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1712546623815-09416e1e751f?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxLYXNoaSUyMFZpc2h3YW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzUyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1711112792974-0eb79248754a?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxLYXNoaSUyMFZpc2h3YW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzUyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1711112888226-dc98f4920866?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxLYXNoaSUyMFZpc2h3YW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzUyfDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1523981729822-80f25e681301?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxUYWolMjBNYWhhbHxlbnwwfHx8fDE3MjM4Nzg3NDl8MA&ixlib=rb-4.0.3&q=80&w=1080
183,Central,Uttar Pradesh,Lucknow,Bara Imambara,,1784,1.5,4.4,50,Historical,0.45,https://images.unsplash.com/photo-1581748931384-5e611fdefb8d?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxDaG93cGF0dHklMjBCZWFjaHxlbnwwfHx8fDE3MjM1NDg1NjB8MA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1684516761478-132bba9c9594?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwxfHxCYXJhJTIwSW1hbWJhcmF8ZW58MHx8fHwxNzIzODc4NzU3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1609947698061-a5fcbded26f3?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwyfHxCYXJhJTIwSW1hbWJhcmF8ZW58MHx8fHwxNzIzODc4NzU3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1583504491444-bc8d6f439779?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHwzfHxCYXJhJTIwSW1hbWJhcmF8ZW58MHx8fHwxNzIzODc4NzU3fDA&ixlib=rb-4.0.3&q=80&w=1080,https://images.unsplash.com/photo-1681797849099-0053b1567d95?crop=entropy&cs=tinysrgb&fit=max&fm=jpg&ixid=M3w2NDMwNDB8MHwxfHNlYXJjaHw0fHxLYXNoaSUyMFZpc2h3YW5hdGglMjBUZW1wbGV8ZW58MHx8fHwxNzIzODc4NzUyfDA&ixlib=rb-4.0.3&q=80&w=1080
